time,Open,High,Low,Close,Volume,spread,real_volume,Spread_Price
2026-08-19 05:50:00,4357.64,4358.27,4355.48,4355.54,784,47,0,0.47000000000000003
2026-08-19 05:55:00,4355.54,4356.38,4354.57,4354.78,680,48,0,0.48
2026-08-19 06:00:00,4354.78,4356.04,4353.16,4353.59,712,50,0,0.5
2026-08-19 06:05:00,4353.58,4354.71,4352.85,4354.25,493,48,0,0.48
2026-08-19 06:10:00,4354.25,4354.74,4353.4,4354.5,637,47,0,0.47000000000000003
2026-08-19 06:15:00,4354.5,4354.79,4349.92,4352.17,1226,46,0,0.46
2026-08-19 06:20:00,4352.17,4352.62,4350.55,4351.45,1360,49,0,0.49
2026-08-19 06:25:00,4351.45,4351.48,4350.04,4351.01,855,45,0,0.45
2026-08-19 06:30:00,4351.02,4351.9,4349.19,4349.5,1210,45,0,0.45
2026-08-19 06:35:00,4349.5,4350.45,4346.22,4346.4,1226,44,0,0.44
2026-08-19 06:40:00,4346.4,4347.32,4344.79,4346.35,1212,47,0,0.47000000000000003
2026-08-19 06:45:00,4346.35,4346.94,4345.69,4346.43,859,44,0,0.44
2026-08-19 06:50:00,4346.44,4346.47,4343.71,4344.73,915,44,0,0.44
2026-08-19 06:55:00,4344.73,4348.35,4344.35,4348.31,989,44,0,0.44
2026-08-19 07:00:00,4348.31,4350.48,4346.14,4347.06,1364,44,0,0.44
2026-08-19 07:05:00,4347.15,4347.7,4342.23,4342.31,1772,46,0,0.46
2026-08-19 07:10:00,4342.29,4342.59,4338.46,4338.69,1381,44,0,0.44
2026-08-19 07:15:00,4338.69,4339.42,4336.54,4337.51,1088,44,0,0.44
2026-08-19 07:20:00,4337.51,4342.4,4337.31,4341.28,1262,49,0,0.49
2026-08-19 07:25:00,4341.31,4345.1,4340.31,4345.06,1119,44,0,0.44
2026-08-19 07:30:00,4345.04,4345.24,4336.71,4338.19,3992,50,0,0.5
2026-08-19 07:35:00,4338.19,4342.78,4336.57,4342.73,2302,50,0,0.5
2026-08-19 07:40:00,4342.73,4343.39,4339.76,4342.09,2024,49,0,0.49
2026-08-19 07:45:00,4342.08,4342.08,4335.0,4336.88,2448,50,0,0.5
